,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,1.35,2.8,0.0,0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,1.522,1.15,0.0,0.0,0.0,0.03,0.2,0.25,0.0,0.0,0.0,0.0
2,2017.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,0.0,16.35,0.032,0.0,0.0,0.05,0.34,0.0,0.0,0.0,0.0,0.0
4,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5,2021.0,0.0,0.0,0.0,0.0,0.0,0.8,0.45,0.25,0.1,0.0,0.0,0.0,0.0
6,2022.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.5,0.1,0.0,0.0,0.0,0.0
7,2023.0,0.0,0.0,0.0,0.75,0.0,0.0,0.35,0.25,0.0,0.0,0.0,0.0,0.0
8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.0,0.0,0.0,0.0
9,2025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.0,0.0,0.0,0.0,0.0
10,2026.0,3.0,0.0,0.0,0.0,0.0,0.0,0.182,0.25,0.0,0.0,0.0,0.0,0.0
11,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.25,0.0,0.0,0.0,0.0,0.0
12,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0,0.0,0.0
13,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.25,0.0,0.0,0.0,0.0,0.0
14,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
15,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.5,0.0,0.0,0.0,0.0,0.0
16,2032.0,0.0,0.0,0.0,0.146,0.0,0.0,0.637,0.5,0.0,0.0,0.0,0.0,0.0
17,2033.0,0.0,0.0,0.0,0.104,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
18,2034.0,0.0,0.0,0.0,0.75,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
19,2035.0,0.186,0.0,0.503,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
20,2036.0,1.0,0.0,0.675,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
21,2037.0,1.0,0.0,0.654,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
22,2038.0,1.0,0.0,1.422,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
23,2039.0,1.0,0.0,3.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
24,2040.0,1.0,0.0,3.666,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
25,2041.0,1.5,0.0,2.053,0.75,0.0,0.0,1.05,0.75,0.0,0.0,0.0,0.0,0.0
26,2042.0,1.314,0.0,0.908,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
27,2043.0,0.5,0.0,3.327,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
28,2044.0,0.5,0.0,1.344,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
29,2045.0,0.5,0.0,2.206,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
30,2046.0,0.0,0.0,4.252,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
31,2047.0,0.0,0.0,6.0,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
32,2048.0,1.5,0.0,6.0,0.0,0.0,0.0,0.9,0.75,0.0,0.0,0.0,0.0,0.0
33,2049.0,0.5,0.0,4.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0
34,2050.0,0.5,0.0,1.87,0.0,0.0,0.0,0.85,0.75,0.0,0.0,0.0,0.0,0.0
35,2051.0,0.5,0.0,1.792,0.0,0.0,0.0,1.013,0.75,0.0,0.0,0.0,0.0,0.0
36,2052.0,0.5,0.0,1.658,0.0,0.0,0.0,0.987,0.75,0.0,0.0,0.0,0.0,0.0
37,2053.0,0.5,0.0,1.829,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
38,2054.0,0.5,0.0,2.051,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
39,2055.0,1.5,0.0,3.682,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
40,2056.0,1.5,0.0,4.477,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
41,2057.0,1.5,0.0,1.0,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
42,2058.0,1.5,0.0,1.172,0.0,0.0,0.0,0.95,0.75,0.0,0.0,0.0,0.0,0.0
43,2059.0,1.5,0.0,1.317,0.0,0.0,0.0,0.95,1.302,0.0,0.0,0.0,0.0,0.0
44,2060.0,1.5,0.0,1.74,0.0,0.0,0.169,0.95,1.5,0.0,0.0,0.0,0.0,0.0
45,2061.0,0.5,0.0,2.447,0.0,0.0,0.623,1.4,1.0,0.0,0.0,0.0,0.0,0.0
46,2062.0,0.5,0.0,2.546,0.0,0.0,0.667,1.3,1.0,0.0,0.0,0.0,0.0,0.0
47,2063.0,0.5,0.0,2.658,0.0,0.0,0.591,1.3,1.0,0.0,0.0,0.0,0.0,0.0
48,2064.0,0.5,0.0,2.392,0.0,0.0,0.548,1.3,1.0,0.0,0.0,0.0,0.0,0.0
49,2065.0,0.686,0.0,2.946,0.0,0.0,2.0,1.3,1.0,0.0,0.0,0.0,0.0,0.0
50,2066.0,1.5,0.0,2.636,0.0,0.0,2.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0
51,2067.0,1.5,0.0,3.717,0.0,0.0,2.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0
52,2068.0,1.5,0.0,5.776,0.0,0.0,1.201,1.25,2.0,0.0,0.0,0.0,0.0,0.0
53,2069.0,1.5,0.0,6.348,0.0,0.0,0.2,1.35,2.0,0.0,0.0,0.0,0.0,0.0
54,2070.0,1.5,0.0,5.134,0.0,0.0,2.2,1.2,2.0,0.0,0.0,0.0,0.0,0.0
